breach_id,breach_location_id,scenario_id,scenario_name,return_period,discharge_m3s,breach_name,dijkring,river,damage_MEUR,victims,affected,model_resolution,initial_breach_width,max_breach_width,breach_growth_method,scenario_layer,map_id,id,breachtypes_id,dijkringareas_id,openwaters_id,name,code,x,y,notify,lt30,f30t300,f300t3000,f3000t30k,gt30k,dreigende_overstroming,geometry_type,geometry_x,geometry_y
1637,1637,5205,Lage Zwaluwe_mhw,2000,,Lage Zwaluwe,Dijkring 34 - West-Brabant,Amer,58,2,496,"50,0","12,0","100,0", ,scenario_5205,13800,1637,2,35.0,5,Lage Zwaluwe,PRIM,108535,414551,,0,1,1,1,0,0.0,Point,108535,414551
1642,1642,13393,Langenholte 1/125 jaar,125,,Langenholte,Dijkring 53 - Salland,Overijsselse Vecht,2600,508,42727,"50,0","20,0","200,0",vast,scenario_13393,13833,1642,2,56.0,82,Langenholte,PRIM,205060,506478,,0,1,1,1,0,0.0,Point,205060,506478
1642,1642,13394,Langenholte 1/1250 jaar,1250,,Langenholte,Dijkring 53 - Salland,Overijsselse Vecht,3400,635,45102,"50,0","20,0","200,0",vast,scenario_13394,13826,1642,2,56.0,82,Langenholte,PRIM,205060,506478,,0,1,1,1,0,0.0,Point,205060,506478
1642,1642,13395,Langenholte 1/12500 jaar,12500,,Langenholte,Dijkring 53 - Salland,Overijsselse Vecht,4000,748,46467,"50,0","20,0","200,0",vast,scenario_13395,13819,1642,2,56.0,82,Langenholte,PRIM,205060,506478,,0,1,1,1,0,0.0,Point,205060,506478
1675,1675,13979,Everdingen_VY095_TP-1D_O_bla,200,,Lek km 943 (dkr16 VY095),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Lek,10000,518,132971,"100,0","10,0","151,0",automatisch,scenario_13979,10900,1675,2,17.0,60,Lek km 943 (dkr16 VY095),PRIM,140058,441866,,0,1,1,0,0,0.0,Point,140058,441866
1675,1675,13980,Everdingen_VY095_TP_O_bla,2000,,Lek km 943 (dkr16 VY095),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Lek,16000,1093,170294,"100,0","10,0","184,0",automatisch,scenario_13980,10907,1675,2,17.0,60,Lek km 943 (dkr16 VY095),PRIM,140058,441866,,0,1,1,0,0,0.0,Point,140058,441866
1676,1676,13974,Vianen_VY062_TP-1D_O_bla,200,,Lek km 950 (dkr16 VY062),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Lek,3600,772,39234,"100,0","10,0","61,0",automatisch,scenario_13974,26969,1676,2,17.0,60,Lek km 950 (dkr16 VY062),PRIM,135677,445597,,0,1,1,0,0,,Point,135677,445597
1676,1676,13975,Vianen_VY062_TP_O_bla,2000,,Lek km 950 (dkr16 VY062),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Lek,9300,1353,99746,"100,0","10,0","75,0",automatisch,scenario_13975,26976,1676,2,17.0,60,Lek km 950 (dkr16 VY062),PRIM,135677,445597,,0,1,1,0,0,,Point,135677,445597
1677,1677,3606,bres15_01C_200_zand,200,,"Lek km 950,6 (Nieuwegein)",Dijkring 15 - Lopiker- en Krimpenerwaard,Lek,20000,1227,353179,"100,0","10,0","94,0",automatisch,scenario_3606,6420,1677,2,16.0,60,"Lek km 950,6 (Nieuwegein)",PRIM,135308,446440,,0,1,1,0,0,0.0,Point,135308,446440
1677,1677,20665,bres15_01A_2000_zand_rep,2000,,"Lek km 950,6 (Nieuwegein)",Dijkring 15 - Lopiker- en Krimpenerwaard,Lek,29000,1919,433334,"100,0","10,0","110,0",automatisch,scenario_20665,6413,1677,2,16.0,60,"Lek km 950,6 (Nieuwegein)",PRIM,135308,446440,,0,1,1,0,0,0.0,Point,135308,446440
1678,1678,3619,bres15_02c_200_zand,200,,"Lek km 952,5 (IJsselstein)",Dijkring 15 - Lopiker- en Krimpenerwaard,Lek,10000,698,121500,"100,0","10,0","134,0",automatisch,scenario_3619,6434,1678,2,16.0,60,"Lek km 952,5 (IJsselstein)",PRIM,133038,445182,,0,1,1,0,0,0.0,Point,133038,445182
1678,1678,20670,bres15_02A_2000_zand_rep,2000,,"Lek km 952,5 (IJsselstein)",Dijkring 15 - Lopiker- en Krimpenerwaard,Lek,19000,1172,276561,"100,0","10,0","156,0",automatisch,scenario_20670,6427,1678,2,16.0,60,"Lek km 952,5 (IJsselstein)",PRIM,133038,445182,,0,1,1,0,0,0.0,Point,133038,445182
1679,1679,13970,Vianen_VY040_TP-1D_O_bla,200,,Lek km 954 (dkr16 VY040),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Lek,14000,896,161976,"100,0","10,0","138,0",automatisch,scenario_13970,26955,1679,2,17.0,60,Lek km 954 (dkr16 VY040),PRIM,132518,443436,,0,1,1,0,0,0.0,Point,132518,443436
1679,1679,13971,Vianen_VY040_TP_O_bla,2000,,Lek km 954 (dkr16 VY040),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Lek,20000,1456,175605,"100,0","10,0","162,0",automatisch,scenario_13971,26962,1679,2,17.0,60,Lek km 954 (dkr16 VY040),PRIM,132518,443436,,0,1,1,0,0,0.0,Point,132518,443436
1680,1680,3620,bres15_03C_200_zand,200,,"Lek km 960,3 (Jaarsveld)",Dijkring 15 - Lopiker- en Krimpenerwaard,Lek,9500,640,115589,"100,0","10,0","109,0",automatisch,scenario_3620,6448,1680,2,16.0,60,"Lek km 960,3 (Jaarsveld)",PRIM,127082,442600,,0,1,1,0,0,0.0,Point,127082,442600
1680,1680,20666,bres15_03A_2000_zand_rep,2000,,"Lek km 960,3 (Jaarsveld)",Dijkring 15 - Lopiker- en Krimpenerwaard,Lek,17000,1039,234644,"100,0","10,0","129,0",automatisch,scenario_20666,6441,1680,2,16.0,60,"Lek km 960,3 (Jaarsveld)",PRIM,127082,442600,,0,1,1,0,0,0.0,Point,127082,442600
1681,1681,13554,Ameide_AW296_TP-1D_O_Uc02,200,,Lek km 962 (dkr16 AW296),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Lek,9600,646,124593,"100,0","10,0","126,0",automatisch,scenario_13554,4899,1681,2,17.0,60,Lek km 962 (dkr16 AW296),PRIM,126175,441184,,0,1,1,0,0,0.0,Point,126175,441184
1681,1681,13555,Ameide_AW296_TP_O_Uc02,2000,,Lek km 962 (dkr16 AW296),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Lek,16000,1238,138791,"100,0","10,0","151,0",automatisch,scenario_13555,4906,1681,2,17.0,60,Lek km 962 (dkr16 AW296),PRIM,126175,441184,,0,1,1,0,0,0.0,Point,126175,441184
1682,1682,3604,bres15_04C_200_zand,200,,Lek km 965 (Lopik),Dijkring 15 - Lopiker- en Krimpenerwaard,Lek,20000,1228,298144,"100,0","10,0","175,0",automatisch,scenario_3604,6462,1682,2,16.0,60,Lek km 965 (Lopik),PRIM,123972,441805,,0,1,1,0,0,0.0,Point,123972,441805
1682,1682,20667,bres15_04A_2000_zand_rep,2000,,Lek km 965 (Lopik),Dijkring 15 - Lopiker- en Krimpenerwaard,Lek,35000,1929,484826,"100,0","10,0","199,0",automatisch,scenario_20667,6455,1682,2,16.0,60,Lek km 965 (Lopik),PRIM,123972,441805,,0,1,1,0,0,0.0,Point,123972,441805
1683,1683,3611,bres15_05C_200_zand,200,,Lek km 973 (Schoonhoven),Dijkring 15 - Lopiker- en Krimpenerwaard,Lek,26000,1505,363064,"100,0","10,0","158,0",automatisch,scenario_3611,6476,1683,2,16.0,60,Lek km 973 (Schoonhoven),PRIM,116594,439424,,0,1,1,0,0,0.0,Point,116594,439424
1683,1683,20668,bres15_05A_2000_zand_rep,2000,,Lek km 973 (Schoonhoven),Dijkring 15 - Lopiker- en Krimpenerwaard,Lek,26000,1505,362532,"100,0","10,0","181,0",automatisch,scenario_20668,6469,1683,2,16.0,60,Lek km 973 (Schoonhoven),PRIM,116594,439424,,0,1,1,0,0,0.0,Point,116594,439424
1684,1684,13548,CasaNovum_AW217_TP-1D_O_1e_hw_Uc02,200,,Lek km 977 (dkr16 AW217),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Lek,16000,1656,138731,"100,0","10,0","141,0",automatisch,scenario_13548,6966,1684,2,17.0,60,Lek km 977 (dkr16 AW217),PRIM,113759,436709,,0,1,1,0,0,,Point,113759,436709
1684,1684,13550,CasaNovum_AW217_TP_O_Uc02,2000,,Lek km 977 (dkr16 AW217),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Lek,17000,2146,142065,"100,0","10,0","151,0",automatisch,scenario_13550,6973,1684,2,17.0,60,Lek km 977 (dkr16 AW217),PRIM,113759,436709,,0,1,1,0,0,,Point,113759,436709
1685,1685,3628,bres15_06D_10000_zand (wv21),10000,,"Lek km 984,3 (Lekkerkerk)",Dijkring 15 - Lopiker- en Krimpenerwaard,Lek,6300,351,87304,"100,0","10,0","75,0",automatisch,scenario_3628,6504,1685,2,16.0,60,"Lek km 984,3 (Lekkerkerk)",PRIM,107151,434504,,0,1,1,1,0,0.0,Point,107151,434504
1685,1685,3629,bres15_06C_200_zand,200,,"Lek km 984,3 (Lekkerkerk)",Dijkring 15 - Lopiker- en Krimpenerwaard,Lek,5600,285,80630,"100,0","10,0","67,0",automatisch,scenario_3629,6497,1685,2,16.0,60,"Lek km 984,3 (Lekkerkerk)",PRIM,107151,434504,,0,1,1,1,0,0.0,Point,107151,434504
1685,1685,20669,bres15_06A_2000_zand_rep,2000,,"Lek km 984,3 (Lekkerkerk)",Dijkring 15 - Lopiker- en Krimpenerwaard,Lek,6100,331,85985,"100,0","10,0","71,0",automatisch,scenario_20669,6483,1685,2,16.0,60,"Lek km 984,3 (Lekkerkerk)",PRIM,107151,434504,,0,1,1,1,0,0.0,Point,107151,434504
1686,1686,13544,Nieuw-Lekkerland_AW171_TP-1D_O_Uc02,200,,Lek km 985.5 (dkr16 AW171),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Lek,11000,887,131168,"100,0","10,0","83,0",automatisch,scenario_13544,23020,1686,2,17.0,60,Lek km 985.5 (dkr16 AW171),PRIM,105945,433621,,0,1,1,1,0,0.0,Point,105945,433621
1686,1686,13545,Nieuw-Lekkerland_AW171_TP_O_Uc02,2000,,Lek km 985.5 (dkr16 AW171),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Lek,11000,934,132526,"100,0","10,0","87,0",automatisch,scenario_13545,23027,1686,2,17.0,60,Lek km 985.5 (dkr16 AW171),PRIM,105945,433621,,0,1,1,1,0,0.0,Point,105945,433621
1686,1686,13546,Nieuw-Lekkerland_AW171_TPplus1D_O_Uc02,20000,,Lek km 985.5 (dkr16 AW171),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Lek,8900,731,122706,"100,0","10,0","97,0",automatisch,scenario_13546,23034,1686,2,17.0,60,Lek km 985.5 (dkr16 AW171),PRIM,105945,433621,,0,1,1,1,0,0.0,Point,105945,433621
1687,1687,19435,"Lelystad IJsselmeerpeil - 0,2 m",-9999,,Lelystad,Dijkring 08 - Flevoland,IJsselmeer,17000,792,120657,"100,0","-999,0", , ,scenario_19435,13860,1687,2,,50,Lelystad,PRIM,161546,507196,,1,0,0,0,0,0.0,Point,161546,507196
1688,1688,13844,2_Lemmer_PMsluis_1bres_tpm1d,400,,Lemmer PM Sluis,Dijkring 06 - Friesland en Groningen,IJsselmeer,110,1,1323,"100,0","-999,0", , ,scenario_13844,2955,1688,2,,50,Lemmer PM Sluis,PRIM,174479,540775,,0,0,1,1,1,0.0,Point,174479,540775
1688,1688,13839,2_Lemmer_PMsluis_MP_3bressen_tp,4000,,Lemmer PM Sluis,Dijkring 06 - Friesland en Groningen,IJsselmeer,1300,24,17561,"100,0","-999,0", , ,scenario_13839,3011,1688,2,,50,Lemmer PM Sluis,PRIM,174479,540775,,0,0,1,1,1,0.0,Point,174479,540775
1688,1688,13840,2_Lemmer_PMsluis_MP_3bressen_tpp1d,40000,,Lemmer PM Sluis,Dijkring 06 - Friesland en Groningen,IJsselmeer,2200,40,31035,"100,0","-999,0", , ,scenario_13840,3018,1688,2,,50,Lemmer PM Sluis,PRIM,174479,540775,,0,0,1,1,1,0.0,Point,174479,540775
1715,1715,19836,Lingesluis_tpp1d_QBR16500_MM150_O_wzw11_PZH2019,20000,,Lingesluis (dkr16),Dijkring 16 - Alblasserwaard en Vijfheerenlanden,Boven Merwede,800,64,6723,"100,0","4,5","4,0","3,0",scenario_19836,13865,1715,2,17.0,17,Lingesluis (dkr16),PRIM,126691,426657,,0,0,0,1,0,,Point,126691,426657
1719,1719,4948,Lith_tp-1d,125,,Lith,Dijkring 36 - Land van Heusden/de Maaskant,Maas,1400,52,34204,"100,0","12,0","100,0", ,scenario_4948,13904,1719,2,38.0,62,Lith,PRIM,156950,424600,Deze overstroming kan bij bovenmaatgevende omstandigheden tot nieuwe dijkdoorbraken leiden op benedenstroomse locaties in dijkring 35 via het Drongelens Kanaal.,0,1,1,1,0,0.0,Point,156950,424600
1719,1719,4944,Lith_mhw bres100m,1250,,Lith,Dijkring 36 - Land van Heusden/de Maaskant,Maas,7000,426,83160,"100,0","12,0","100,0", ,scenario_4944,13897,1719,2,38.0,62,Lith,PRIM,156950,424600,Deze overstroming kan bij bovenmaatgevende omstandigheden tot nieuwe dijkdoorbraken leiden op benedenstroomse locaties in dijkring 35 via het Drongelens Kanaal.,0,1,1,1,0,0.0,Point,156950,424600
1719,1719,4947,Lith_tp+1d,12500,,Lith,Dijkring 36 - Land van Heusden/de Maaskant,Maas,15000,835,192973,"100,0","35,0","300,0", ,scenario_4947,13911,1719,2,38.0,62,Lith,PRIM,156950,424600,Deze overstroming kan bij bovenmaatgevende omstandigheden tot nieuwe dijkdoorbraken leiden op benedenstroomse locaties in dijkring 35 via het Drongelens Kanaal.,0,1,1,1,0,0.0,Point,156950,424600
1802,1802,5223,Loo - Min decimeringshoogte,125,,Loo,Dijkring 48 - Rijn en IJssel,Pannerdensch kanaal,11000,543,102135,"100,0","-9999,0","210,0",vast,scenario_5223,13918,1802,2,51.0,83,Loo,PRIM,195635,438101,Deze overstroming kan tot nieuwe dijkdoorbraken leiden op andere benedenstroomse locaties in dijkring 49 t/m 53 vanwege extra instroom in de IJssel.,0,1,1,1,0,0.0,Point,195635,438101
1802,1802,5241,Loo - Standaard maatgolf,1250,,Loo,Dijkring 48 - Rijn en IJssel,Pannerdensch kanaal,11000,564,103379,"100,0","-9999,0","210,0",vast,scenario_5241,13928,1802,2,51.0,83,Loo,PRIM,195635,438101,Deze overstroming kan tot nieuwe dijkdoorbraken leiden op andere benedenstroomse locaties in dijkring 49 t/m 53 vanwege extra instroom in de IJssel.,0,1,1,1,0,0.0,Point,195635,438101
1802,1802,5222,Loo - Plus decimeringshoogte,12500,,Loo,Dijkring 48 - Rijn en IJssel,Pannerdensch kanaal,11000,576,103791,"100,0","-9999,0","210,0",vast,scenario_5222,13923,1802,2,51.0,83,Loo,PRIM,195635,438101,Deze overstroming kan tot nieuwe dijkdoorbraken leiden op andere benedenstroomse locaties in dijkring 49 t/m 53 vanwege extra instroom in de IJssel.,0,1,1,1,0,0.0,Point,195635,438101
1806,1806,19094,tp-1d Maas_km205,50,,Maas km 205,Dijkring 40 - Heerewaarden,Maas,14,0,107,"100,0","-999,0", , ,scenario_19094,16684,1806,2,,62,Maas km 205,PRIM,156104,426008,,0,1,1,1,0,0.0,Point,156104,426008
1806,1806,19095,tp Maas_km205,500,,Maas km 205,Dijkring 40 - Heerewaarden,Maas,72,1,689,"100,0","-999,0", , ,scenario_19095,25148,1806,2,,62,Maas km 205,PRIM,156104,426008,,0,1,1,1,0,0.0,Point,156104,426008
1806,1806,19096,tp+1d Maas_km205,5000,,Maas km 205,Dijkring 40 - Heerewaarden,Maas,93,3,986,"100,0","-999,0", , ,scenario_19096,17414,1806,2,,62,Maas km 205,PRIM,156104,426008,,0,1,1,1,0,0.0,Point,156104,426008
1807,1807,19097,tp-1d Maas_km207,50,,Maas km 207,Dijkring 40 - Heerewaarden,Maas,20,0,176,"100,0","-999,0", , ,scenario_19097,19394,1807,2,,62,Maas km 207,PRIM,154918,424372,,0,1,1,1,0,0.0,Point,154918,424372
1807,1807,19098,tp Maas_km207,500,,Maas km 207,Dijkring 40 - Heerewaarden,Maas,72,1,689,"100,0","-999,0", , ,scenario_19098,827,1807,2,,62,Maas km 207,PRIM,154918,424372,,0,1,1,1,0,0.0,Point,154918,424372
1807,1807,19099,tp+1d Maas_km207,5000,,Maas km 207,Dijkring 40 - Heerewaarden,Maas,93,3,986,"100,0","-999,0", , ,scenario_19099,22493,1807,2,,62,Maas km 207,PRIM,154918,424372,,0,1,1,1,0,0.0,Point,154918,424372
1809,1809,18538,EB_55_tp_QBR_2000_MM 3.5_O_Uc=0.5,4000,,"Maashaven (dkr17 km 34,6)",Dijkring 17 - IJsselmonde,Nieuwe Maas,3,0,2382,"50,0","10,0","11,0",automatisch,scenario_18538,9927,1809,2,18.0,71,"Maashaven (dkr17 km 34,6)",PRIM,92362,434305,,0,0,0,1,2,0.0,Point,92362,434305
1809,1809,18559,EB_55_tpp1d_QBR_2000_MM 3.75_O_Uc=0.5,40000,,"Maashaven (dkr17 km 34,6)",Dijkring 17 - IJsselmonde,Nieuwe Maas,14,0,4795,"50,0","10,0","10,0",automatisch,scenario_18559,9913,1809,2,18.0,71,"Maashaven (dkr17 km 34,6)",PRIM,92362,434305,,0,0,0,1,2,0.0,Point,92362,434305
1809,1809,19625,EB_55_tpp2d_QBR_2000_MM 4.75_O_Uc=0.2,400000,,"Maashaven (dkr17 km 34,6)",Dijkring 17 - IJsselmonde,Nieuwe Maas,360,13,21658,"50,0","10,0","12,0",automatisch,scenario_19625,9920,1809,2,18.0,71,"Maashaven (dkr17 km 34,6)",PRIM,92362,434305,,0,0,0,1,2,0.0,Point,92362,434305
1810,1810,18539,EB_56_tp_QBR_2000_MM 3.5_O_Uc=0.2,4000,,"Maashaven (dkr17 km 36,1)",Dijkring 17 - IJsselmonde,Nieuwe Maas,370,18,37260,"50,0","10,0","17,0",automatisch,scenario_18539,9948,1810,2,18.0,71,"Maashaven (dkr17 km 36,1)",PRIM,93650,434950,,0,0,0,1,2,0.0,Point,93650,434950
1810,1810,18560,EB_56_tpp1d_QBR_2000_MM 3.75_O_Uc=0.2,40000,,"Maashaven (dkr17 km 36,1)",Dijkring 17 - IJsselmonde,Nieuwe Maas,850,28,47436,"50,0","10,0","18,0",automatisch,scenario_18560,9934,1810,2,18.0,71,"Maashaven (dkr17 km 36,1)",PRIM,93650,434950,,0,0,0,1,2,0.0,Point,93650,434950
1810,1810,19626,EB_56_tpp2d_QBR_2000_MM 4.75_O_Uc=0.2,400000,,"Maashaven (dkr17 km 36,1)",Dijkring 17 - IJsselmonde,Nieuwe Maas,3400,152,98871,"50,0","10,0","35,0",automatisch,scenario_19626,9941,1810,2,18.0,71,"Maashaven (dkr17 km 36,1)",PRIM,93650,434950,,0,0,0,1,2,0.0,Point,93650,434950
1811,1811,18377,Maasluis_Oranjeplassen_tp_ref_Uc02,10000,,Maasluis_Oranjeplassen (dp D159),Dijkring 14 - Zuid-Holland,Nieuwe Maas,76,0,1742,"100,0","10,0","41,0",automatisch,scenario_18377,22217,1811,2,15.0,71,Maasluis_Oranjeplassen (dp D159),PRIM,73821,439701,,0,0,0,1,2,0.0,Point,73821,439701
1811,1811,18378,Maasluis_Oranjeplassen_tpp1d_ref_Uc02,100000,,Maasluis_Oranjeplassen (dp D159),Dijkring 14 - Zuid-Holland,Nieuwe Maas,170,1,3053,"100,0","10,0","47,0",automatisch,scenario_18378,22199,1811,2,15.0,71,Maasluis_Oranjeplassen (dp D159),PRIM,73821,439701,,0,0,0,1,2,0.0,Point,73821,439701
1811,1811,18379,Maasluis_Oranjeplassen_tpp2d_ref_Uc02,1000000,,Maasluis_Oranjeplassen (dp D159),Dijkring 14 - Zuid-Holland,Nieuwe Maas,690,24,11178,"100,0","10,0","56,0",automatisch,scenario_18379,22206,1811,2,15.0,71,Maasluis_Oranjeplassen (dp D159),PRIM,73821,439701,,0,0,0,1,2,0.0,Point,73821,439701
1812,1812,19410,Maaspoort,10000,,Maaspoort,Dijkring 36 - Land van Heusden/de Maaskant,Maas,9100,615,111495,"100,0","-999,0","300,0",vast,scenario_19410,22224,1812,2,38.0,62,Maaspoort,PRIM,147579,416604,,0,1,1,2,0,0.0,Point,147579,416604
1812,1812,4952,Maaspoort_mhw bres300m_golfvorm helft,125,,Maaspoort,Dijkring 36 - Land van Heusden/de Maaskant,Maas,3900,174,58171,"100,0","12,0","100,0", ,scenario_4952,22238,1812,2,38.0,62,Maaspoort,PRIM,147579,416604,,0,1,1,2,0,0.0,Point,147579,416604
1812,1812,4949,Maaspoort_mhw bres300m,1250,,Maaspoort,Dijkring 36 - Land van Heusden/de Maaskant,Maas,6400,391,78193,"100,0","35,0","300,0", ,scenario_4949,22231,1812,2,38.0,62,Maaspoort,PRIM,147579,416604,,0,1,1,2,0,0.0,Point,147579,416604
1812,1812,4951,Maaspoort_tp-1d,12500,,Maaspoort,Dijkring 36 - Land van Heusden/de Maaskant,Maas,9100,615,111495,"100,0","35,0","300,0", ,scenario_4951,22245,1812,2,38.0,62,Maaspoort,PRIM,147579,416604,,0,1,1,2,0,0.0,Point,147579,416604
1813,1813,18401,Maassluis_keersluis_tp_ref3,10000,,Maassluis_keersluis,Dijkring 14 - Zuid-Holland,Scheur,130,5,3605,"100,0","10,0", ,automatisch,scenario_18401,22268,1813,2,15.0,93,Maassluis_keersluis,PRIM,76655,437200,,0,0,0,1,2,0.0,Point,76655,437200
1813,1813,18402,Maassluis_keersluis_tpp1d_ref3,100000,,Maassluis_keersluis,Dijkring 14 - Zuid-Holland,Scheur,230,9,4643,"100,0","10,0", ,automatisch,scenario_18402,22256,1813,2,15.0,93,Maassluis_keersluis,PRIM,76655,437200,,0,0,0,1,2,0.0,Point,76655,437200
1813,1813,18403,Maassluis_keersluis_tpp2d_ref3,1000000,,Maassluis_keersluis,Dijkring 14 - Zuid-Holland,Scheur,400,64,9899,"100,0","10,0", ,automatisch,scenario_18403,22261,1813,2,15.0,93,Maassluis_keersluis,PRIM,76655,437200,,0,0,0,1,2,0.0,Point,76655,437200
1815,1815,18738,VNK2_RD01_metvoorland35m_tpp1d_6bressen,100000,,Madroelhaven (Dkr18 km 0.4),Dijkring 18 - Pernis,Nieuwe Maas,140,9,3800,"25,0","10,0","90,0",automatisch,scenario_18738,27004,1815,2,19.0,71,Madroelhaven (Dkr18 km 0.4),PRIM,85896,434270,,0,0,0,0,2,0.0,Point,85896,434270
1815,1815,18739,VNK2_RD01_metvoorland35m_tpp2d_6bressen,1000000,,Madroelhaven (Dkr18 km 0.4),Dijkring 18 - Pernis,Nieuwe Maas,260,99,4313,"25,0","10,0","120,0",automatisch,scenario_18739,27011,1815,2,19.0,71,Madroelhaven (Dkr18 km 0.4),PRIM,85896,434270,,0,0,0,0,2,0.0,Point,85896,434270
1816,1816,3743,Sluis_Makkum_TPminus1D,400,,Makkum,Dijkring 06 - Friesland en Groningen,IJsselmeer,83,1,978,"100,0","-9999,0","-9999,0", ,scenario_3743,24768,1816,2,,50,Makkum,PRIM,156021,563085,,0,0,1,1,2,,Point,156021,563085
1816,1816,3759,Sluis_Makkum_TP (wv21),4000,,Makkum,Dijkring 06 - Friesland en Groningen,IJsselmeer,92,1,1492,"100,0","-9999,0","-9999,0", ,scenario_3759,24782,1816,2,,50,Makkum,PRIM,156021,563085,,0,0,1,1,2,,Point,156021,563085
1816,1816,3744,Sluis_Makkum_TPplus1D (wv21),40000,,Makkum,Dijkring 06 - Friesland en Groningen,IJsselmeer,100,1,2248,"100,0","-9999,0","-9999,0", ,scenario_3744,24775,1816,2,,50,Makkum,PRIM,156021,563085,,0,0,1,1,2,,Point,156021,563085
1816,1816,3745,Sluis_Makkum_TPplus2D,400000,,Makkum,Dijkring 06 - Friesland en Groningen,IJsselmeer,120,2,2701,"100,0","-9999,0","-9999,0", ,scenario_3745,24724,1816,2,,50,Makkum,PRIM,156021,563085,,0,0,1,1,2,,Point,156021,563085
1817,1817,19037,tp-1d Malburgen,125,,MalburgenARK,"Dijkring 43 - Betuwe, Tieler- en Culemborgerwaard",Nederrijn,19000,654,248115,"100,0","-999,0", ,vast,scenario_19037,24944,1817,2,46.0,68,MalburgenARK,PRIM,191889,442310,,0,1,1,1,0,0.0,Point,191889,442310
1817,1817,21056,tp Malburgen,1250,,MalburgenARK,"Dijkring 43 - Betuwe, Tieler- en Culemborgerwaard",Nederrijn,25000,1003,294194,"100,0","-999,0", , ,scenario_21056,26773,1817,2,46.0,68,MalburgenARK,PRIM,191889,442310,,0,1,1,1,0,0.0,Point,191889,442310
1817,1817,19038,tp+1d Malburgen,12500,,MalburgenARK,"Dijkring 43 - Betuwe, Tieler- en Culemborgerwaard",Nederrijn,28000,1154,307042,"100,0","-999,0", ,vast,scenario_19038,26613,1817,2,46.0,68,MalburgenARK,PRIM,191889,442310,,0,1,1,1,0,0.0,Point,191889,442310
1819,1819,3831,Toetspeil min DH,125,,Marken_Noordoost_750,Dijkring 13b - Marken,Markermeer,35,1,1123,"50,0","10,0", , ,scenario_3831,26060,1819,2,14.0,64,Marken_Noordoost_750,PRIM,136279,497286,,0,1,1,1,1,0.0,Point,136279,497286
1819,1819,3830,Toetspeil (wv21),1250,,Marken_Noordoost_750,Dijkring 13b - Marken,Markermeer,52,2,1272,"50,0","10,0", , ,scenario_3830,26464,1819,2,14.0,64,Marken_Noordoost_750,PRIM,136279,497286,,0,1,1,1,1,0.0,Point,136279,497286
1819,1819,3832,Toetspeil plus DH (wv21),12500,,Marken_Noordoost_750,Dijkring 13b - Marken,Markermeer,62,3,1315,"50,0","10,0", , ,scenario_3832,26340,1819,2,14.0,64,Marken_Noordoost_750,PRIM,136279,497286,,0,1,1,1,1,0.0,Point,136279,497286
1819,1819,3843,Toetspeil plus 2DH,125000,,Marken_Noordoost_750,Dijkring 13b - Marken,Markermeer,69,4,1350,"50,0","10,0", , ,scenario_3843,26100,1819,2,14.0,64,Marken_Noordoost_750,PRIM,136279,497286,,0,1,1,1,1,0.0,Point,136279,497286
1820,1820,3827,Toetspeil min DH,125,,Marken_Noordwest_1250,Dijkring 13b - Marken,Markermeer,<1,0,0,"50,0","10,0", , ,scenario_3827,26072,1820,2,14.0,64,Marken_Noordwest_1250,PRIM,135561,496784,,0,1,1,0,1,0.0,Point,135561,496784
1820,1820,3826,Toetspeil (wv21),1250,,Marken_Noordwest_1250,Dijkring 13b - Marken,Markermeer,16,0,806,"50,0","10,0", , ,scenario_3826,26471,1820,2,14.0,64,Marken_Noordwest_1250,PRIM,135561,496784,,0,1,1,0,1,0.0,Point,135561,496784
1820,1820,3829,Toetspeil plus 2DH,125000,,Marken_Noordwest_1250,Dijkring 13b - Marken,Markermeer,62,3,1315,"50,0","10,0", , ,scenario_3829,26093,1820,2,14.0,64,Marken_Noordwest_1250,PRIM,135561,496784,,0,1,1,0,1,0.0,Point,135561,496784
1821,1821,3852,Toetspeil min DH,125,,Marken_Zuid_1750,Dijkring 13b - Marken,Markermeer,39,1,1173,"50,0","10,0", , ,scenario_3852,26079,1821,2,14.0,64,Marken_Zuid_1750,PRIM,136452,496409,,0,1,1,1,1,0.0,Point,136452,496409
1821,1821,3850,Toetspeil (wv21),1250,,Marken_Zuid_1750,Dijkring 13b - Marken,Markermeer,51,2,1272,"50,0","10,0", , ,scenario_3850,26457,1821,2,14.0,64,Marken_Zuid_1750,PRIM,136452,496409,,0,1,1,1,1,0.0,Point,136452,496409
