source,target,distance_km,same_river,same_dijkring
543,573,11.157903925021042,1,0
573,543,11.157903925021042,1,0
543,574,10.741731145397374,1,0
574,543,10.741731145397374,1,0
543,575,10.222207833927072,1,0
575,543,10.222207833927072,1,0
543,576,8.836619998619382,1,0
576,543,8.836619998619382,1,0
543,577,8.980138807390452,1,0
577,543,8.980138807390452,1,0
543,578,9.011007990230615,1,0
578,543,9.011007990230615,1,0
543,579,9.552674232904627,1,0
579,543,9.552674232904627,1,0
543,586,35.728111634957706,1,0
586,543,35.728111634957706,1,0
544,548,34.81377234658721,1,0
548,544,34.81377234658721,1,0
544,549,34.07450884458939,1,0
549,544,34.07450884458939,1,0
544,550,33.22343698355123,1,0
550,544,33.22343698355123,1,0
544,551,30.964213295351136,1,0
551,544,30.964213295351136,1,0
544,552,28.862133150548658,1,0
552,544,28.862133150548658,1,0
544,553,27.701548061435123,1,0
553,544,27.701548061435123,1,0
544,554,26.824868778803,1,0
554,544,26.824868778803,1,0
544,555,25.453809498776405,1,0
555,544,25.453809498776405,1,0
544,556,24.290311751807554,1,0
556,544,24.290311751807554,1,0
544,557,23.18345655850309,1,0
557,544,23.18345655850309,1,0
544,558,23.47062862387797,1,0
558,544,23.47062862387797,1,0
544,559,23.170851969662227,1,0
559,544,23.170851969662227,1,0
544,560,22.393190393510256,1,0
560,544,22.393190393510256,1,0
544,561,20.30799788260773,1,0
561,544,20.30799788260773,1,0
544,562,19.979240350924258,1,0
562,544,19.979240350924258,1,0
544,563,19.807547298946428,1,0
563,544,19.807547298946428,1,0
544,564,40.157526579708566,1,0
564,544,40.157526579708566,1,0
544,565,17.915265445982094,1,0
565,544,17.915265445982094,1,0
544,566,17.676798465785595,1,0
566,544,17.676798465785595,1,0
544,567,17.326639662669734,1,0
567,544,17.326639662669734,1,0
544,568,15.601125760662272,1,0
568,544,15.601125760662272,1,0
544,569,42.05074315633435,1,0
569,544,42.05074315633435,1,0
544,570,14.673122707862836,1,0
570,544,14.673122707862836,1,0
544,571,13.972621514948438,1,0
571,544,13.972621514948438,1,0
544,572,12.032081449192404,1,0
572,544,12.032081449192404,1,0
544,573,10.719803916117122,1,0
573,544,10.719803916117122,1,0
544,574,10.283198140656438,1,0
574,544,10.283198140656438,1,0
544,575,9.751537776166382,1,0
575,544,9.751537776166382,1,0
544,576,7.923894560126352,1,0
576,544,7.923894560126352,1,0
544,577,8.027020929336112,1,0
577,544,8.027020929336112,1,0
544,578,8.029573151793313,1,0
578,544,8.029573151793313,1,0
544,579,8.556040030294389,1,0
579,544,8.556040030294389,1,0
544,586,36.14307686127455,1,0
586,544,36.14307686127455,1,0
545,548,34.961016132257946,1,0
548,545,34.961016132257946,1,0
545,549,34.229552217345756,1,0
549,545,34.229552217345756,1,0
545,550,33.37917747638489,1,0
550,545,33.37917747638489,1,0
545,551,31.12291536794071,1,0
551,545,31.12291536794071,1,0
545,552,29.026555910062772,1,0
552,545,29.026555910062772,1,0
545,553,27.8855577136266,1,0
553,545,27.8855577136266,1,0
545,554,27.022954483179667,1,0
554,545,27.022954483179667,1,0
545,555,25.655551679899613,1,0
555,545,25.655551679899613,1,0
545,556,24.49513121009969,1,0
556,545,24.49513121009969,1,0
545,557,23.35957336939183,1,0
557,545,23.35957336939183,1,0
545,558,23.62165959453315,1,0
558,545,23.62165959453315,1,0
545,559,23.282196739139543,1,0
559,545,23.282196739139543,1,0
545,560,22.493273350048455,1,0
560,545,22.493273350048455,1,0
545,561,20.339617695522204,1,0
561,545,20.339617695522204,1,0
545,562,20.002601355823696,1,0
562,545,20.002601355823696,1,0
545,563,19.793512169395303,1,0
563,545,19.793512169395303,1,0
545,564,40.30960110197073,1,0
564,545,40.30960110197073,1,0
545,565,17.871207737587294,1,0
565,545,17.871207737587294,1,0
545,566,17.601338869529215,1,0
566,545,17.601338869529215,1,0
545,567,17.245439629072955,1,0
567,545,17.245439629072955,1,0
545,568,15.522357971648509,1,0
568,545,15.522357971648509,1,0
545,569,42.22728494705763,1,0
569,545,42.22728494705763,1,0
545,570,14.521519066543968,1,0
570,545,14.521519066543968,1,0
545,571,13.834964763236659,1,0
571,545,13.834964763236659,1,0
545,572,11.814880532616487,1,0
572,545,11.814880532616487,1,0
545,573,10.48463685589539,1,0
573,545,10.48463685589539,1,0
545,574,10.039717625511187,1,0
574,545,10.039717625511187,1,0
545,575,9.503828965211865,1,0
575,545,9.503828965211865,1,0
545,576,7.4851389432661835,1,0
576,545,7.4851389432661835,1,0
545,577,7.574117308307286,1,0
577,545,7.574117308307286,1,0
545,578,7.569511807243582,1,0
578,545,7.569511807243582,1,0
545,579,8.106324999653049,1,0
579,545,8.106324999653049,1,0
545,586,36.28167114398123,1,0
586,545,36.28167114398123,1,0
546,548,36.62449515010412,1,0
548,546,36.62449515010412,1,0
546,549,35.91374774372622,1,0
549,546,35.91374774372622,1,0
546,550,35.065794515453376,1,0
550,546,35.065794515453376,1,0
546,551,32.818881897468714,1,0
551,546,32.818881897468714,1,0
546,552,30.738701891914694,1,0
552,546,30.738701891914694,1,0
546,553,29.645816247828293,1,0
553,546,29.645816247828293,1,0
546,554,28.81606255198652,1,0
554,546,28.81606255198652,1,0
546,555,27.45795159876279,1,0
555,546,27.45795159876279,1,0
546,556,26.305325259346255,1,0
556,546,26.305325259346255,1,0
546,557,25.106276227270342,1,0
557,546,25.106276227270342,1,0
546,558,25.306872505309702,1,0
558,546,25.306872505309702,1,0
546,559,24.863140449267465,1,0
559,546,24.863140449267465,1,0
546,560,24.044383710130727,1,0
560,546,24.044383710130727,1,0
546,561,21.69050174615608,1,0
561,546,21.69050174615608,1,0
546,562,21.328080480905918,1,0
562,546,21.328080480905918,1,0
546,563,20.994508472455365,1,0
563,546,20.994508472455365,1,0
546,564,41.98227155597944,1,0
564,546,41.98227155597944,1,0
546,565,18.975244609754046,1,0
565,546,18.975244609754046,1,0
546,566,18.59041000085797,1,0
566,546,18.59041000085797,1,0
546,567,18.214783281719274,1,0
567,546,18.214783281719274,1,0
546,568,16.513156966491902,1,0
568,546,16.513156966491902,1,0
546,569,43.96078930137629,1,0
569,546,43.96078930137629,1,0
546,570,15.227099329813278,1,0
570,546,15.227099329813278,1,0
546,571,14.606821009377777,1,0
571,546,14.606821009377777,1,0
546,572,12.257282733134616,1,0
572,546,12.257282733134616,1,0
546,573,10.863643955874107,1,0
573,546,10.863643955874107,1,0
546,574,10.38669649118525,1,0
574,546,10.38669649118525,1,0
546,575,9.842307097423856,1,0
575,546,9.842307097423856,1,0
546,576,6.4773300826806715,1,0
576,546,6.4773300826806715,1,0
546,577,6.329661049376973,1,0
577,546,6.329661049376973,1,0
546,578,6.108016126370329,1,0
578,546,6.108016126370329,1,0
546,579,6.265694295128035,1,0
579,546,6.265694295128035,1,0
546,586,37.92131602410444,1,0
586,546,37.92131602410444,1,0
547,548,37.903929637967614,1,0
548,547,37.903929637967614,1,0
547,549,37.190000403334224,1,0
549,547,37.190000403334224,1,0
547,550,36.34158722455584,1,0
550,547,36.34158722455584,1,0
547,551,34.09289010922952,1,0
551,547,34.09289010922952,1,0
547,552,32.0094912955517,1,0
552,547,32.0094912955517,1,0
547,553,30.905500157738913,1,0
553,547,30.905500157738913,1,0
547,554,30.066141920771944,1,0
554,547,30.066141920771944,1,0
547,555,28.704818567620315,1,0
555,547,28.704818567620315,1,0
547,556,27.549355745643126,1,0
556,547,27.549355745643126,1,0
547,557,26.368729681196246,1,0
557,547,26.368729681196246,1,0
547,558,26.58185149683897,1,0
558,547,26.58185149683897,1,0
547,559,26.150230476995798,1,0
559,547,26.150230476995798,1,0
547,560,25.333232423044635,1,0
560,547,25.333232423044635,1,0
547,561,22.977726280030407,1,0
561,547,22.977726280030407,1,0
547,562,22.613723488183012,1,0
562,547,22.613723488183012,1,0
547,563,22.268324701243245,1,0
563,547,22.268324701243245,1,0
547,564,43.260683027432655,1,0
564,547,43.260683027432655,1,0
547,565,20.23712096618489,1,0
565,547,20.23712096618489,1,0
547,566,19.833375733848236,1,0
566,547,19.833375733848236,1,0
547,567,19.454470565913635,1,0
567,547,19.454470565913635,1,0
547,568,17.758863533458438,1,0
568,547,17.758863533458438,1,0
547,569,45.228105476572864,1,0
569,547,45.228105476572864,1,0
547,570,16.413720510597223,1,0
570,547,16.413720510597223,1,0
547,571,15.811009993039661,1,0
571,547,15.811009993039661,1,0
547,572,13.382408340803234,1,0
572,547,13.382408340803234,1,0
547,573,11.978043454588065,1,0
573,547,11.978043454588065,1,0
547,574,11.494754151350955,1,0
574,547,11.494754151350955,1,0
547,575,10.952208361787134,1,0
575,547,10.952208361787134,1,0
547,576,7.020613790830542,1,0
576,547,7.020613790830542,1,0
547,577,6.7013004708041555,1,0
577,547,6.7013004708041555,1,0
547,578,6.293822368004995,1,0
578,547,6.293822368004995,1,0
547,579,5.9683783392140946,1,0
579,547,5.9683783392140946,1,0
547,586,39.2038812619363,1,0
586,547,39.2038812619363,1,0
548,552,6.075006584358571,1,1
552,548,6.075006584358571,1,1
548,553,7.577127292054687,1,1
553,548,7.577127292054687,1,1
548,554,8.759305223589369,1,1
554,548,8.759305223589369,1,1
548,555,10.0829835366324,1,1
555,548,10.0829835366324,1,1
548,556,11.211876916912708,1,1
556,548,11.211876916912708,1,1
548,557,11.771604351149422,1,1
557,548,11.771604351149422,1,1
548,558,11.344309454523886,1,1
558,548,11.344309454523886,1,1
548,559,11.887865746213658,1,1
559,548,11.887865746213658,1,1
548,560,12.794680496206228,1,1
560,548,12.794680496206228,1,1
548,561,16.07848652703357,1,1
561,548,16.07848652703357,1,1
548,562,16.557054085796786,1,1
562,548,16.557054085796786,1,1
548,563,17.722540252458167,1,1
563,548,17.722540252458167,1,1
548,565,19.94514499821949,1,1
565,548,19.94514499821949,1,1
548,566,21.027476619889512,1,1
566,548,21.027476619889512,1,1
548,567,21.420075746831525,1,1
567,548,21.420075746831525,1,1
548,568,22.468916306755872,1,1
568,548,22.468916306755872,1,1
548,569,7.704944711028107,1,1
569,548,7.704944711028107,1,1
548,570,25.017256464288806,1,1
570,548,25.017256464288806,1,1
548,571,25.014858564461242,1,1
571,548,25.014858564461242,1,1
548,572,28.094650825379553,1,1
572,548,28.094650825379553,1,1
548,573,29.109082998267052,1,1
573,548,29.109082998267052,1,1
548,574,29.49053056491185,1,1
574,548,29.49053056491185,1,1
548,575,29.807061210391073,1,1
575,548,29.807061210391073,1,1
548,576,35.83454690658164,1,1
576,548,35.83454690658164,1,1
548,577,36.78823412451323,1,1
577,548,36.78823412451323,1,1
548,578,37.695376613054286,1,1
578,548,37.695376613054286,1,1
548,579,39.8513550334239,1,1
579,548,39.8513550334239,1,1
548,580,41.524886513993025,0,1
580,548,41.524886513993025,0,1
548,581,44.68554068152247,0,1
581,548,44.68554068152247,0,1
548,582,46.5020695560961,0,1
582,548,46.5020695560961,0,1
548,583,48.59898851828092,0,1
583,548,48.59898851828092,0,1
548,584,50.72432355389276,0,1
584,548,50.72432355389276,0,1
548,585,51.582177716726925,0,1
585,548,51.582177716726925,0,1
549,552,5.252294450999487,1,1
552,549,5.252294450999487,1,1
549,553,6.690985727080876,1,1
553,549,6.690985727080876,1,1
549,554,7.85189403902014,1,1
554,549,7.85189403902014,1,1
549,555,9.190408097576515,1,1
555,549,9.190408097576515,1,1
549,556,10.330607145758666,1,1
556,549,10.330607145758666,1,1
549,557,10.968164887527903,1,1
557,549,10.968164887527903,1,1
549,558,10.609426987354219,1,1
558,549,10.609426987354219,1,1
549,559,11.276393927138232,1,1
559,549,11.276393927138232,1,1
549,560,12.20300065557648,1,1
560,549,12.20300065557648,1,1
549,561,15.594390690245001,1,1
561,549,15.594390690245001,1,1
549,562,16.0781542473009,1,1
562,549,16.0781542473009,1,1
549,563,17.29902323832187,1,1
563,549,17.29902323832187,1,1
549,564,6.086908739253448,1,1
549,565,19.49825697338098,1,1
565,549,19.49825697338098,1,1
549,566,20.60581095225325,1,1
566,549,20.60581095225325,1,1
549,567,20.99239255063605,1,1
567,549,20.99239255063605,1,1
549,568,21.98698132986882,1,1
568,549,21.98698132986882,1,1
549,569,8.209219512231355,1,1
569,549,8.209219512231355,1,1
549,570,24.558695344012065,1,1
570,549,24.558695344012065,1,1
549,571,24.52831516839263,1,1
571,549,24.52831516839263,1,1
549,572,27.591105613947406,1,1
572,549,27.591105613947406,1,1
549,573,28.57699552087308,1,1
573,549,28.57699552087308,1,1
549,574,28.949755525738038,1,1
574,549,28.949755525738038,1,1
549,575,29.254255246032155,1,1
575,549,29.254255246032155,1,1
549,576,35.25066064629144,1,1
576,549,35.25066064629144,1,1
549,577,36.20022102142472,1,1
577,549,36.20022102142472,1,1
549,578,37.099105245275126,1,1
578,549,37.099105245275126,1,1
549,579,39.23863221367432,1,1
579,549,39.23863221367432,1,1
549,580,40.905830244599606,0,1
580,549,40.905830244599606,0,1
549,581,44.092434203613664,0,1
581,549,44.092434203613664,0,1
549,582,45.9217906118653,0,1
582,549,45.9217906118653,0,1
549,583,48.025152670241454,0,1
583,549,48.025152670241454,0,1
549,584,50.16893098322905,0,1
584,549,50.16893098322905,0,1
549,585,51.0339085118904,0,1
585,549,51.0339085118904,0,1
550,553,5.862369657399642,1,1
553,550,5.862369657399642,1,1
550,554,7.0394778215433,1,1
554,550,7.0394778215433,1,1
550,555,8.366487733810407,1,1
555,550,8.366487733810407,1,1
550,556,9.500000210526315,1,1
556,550,9.500000210526315,1,1
550,557,10.116488966039551,1,1
557,550,10.116488966039551,1,1
550,558,9.760175049659715,1,1
558,550,9.760175049659715,1,1
550,559,10.456801231734302,1,1
559,550,10.456801231734302,1,1
550,560,11.389438484841998,1,1
560,550,11.389438484841998,1,1
550,561,14.821484709704356,1,1
561,550,14.821484709704356,1,1
550,562,15.307175441602544,1,1
562,550,15.307175441602544,1,1
550,563,16.553294324695614,1,1
563,550,16.553294324695614,1,1
550,564,6.939257164855616,1,1
564,550,6.939257164855616,1,1
550,565,18.739548260296992,1,1
565,550,18.739548260296992,1,1
550,566,19.85851235616606,1,1
566,550,19.85851235616606,1,1
550,567,20.24193283755284,1,1
567,550,20.24193283755284,1,1
550,568,21.211016477293114,1,1
568,550,21.211016477293114,1,1
550,569,9.021839779113792,1,1
569,550,9.021839779113792,1,1
550,570,23.792079375287905,1,1
570,550,23.792079375287905,1,1
550,571,23.749368181069574,1,1
571,550,23.749368181069574,1,1
550,572,26.804128506631212,1,1
572,550,26.804128506631212,1,1
550,573,27.77848975376451,1,1
573,550,27.77848975376451,1,1
550,574,28.147897488089583,1,1
574,550,28.147897488089583,1,1
550,575,28.44793029378412,1,1
575,550,28.44793029378412,1,1
550,576,34.43293731298566,1,1
576,550,34.43293731298566,1,1
550,577,35.38109000582091,1,1
577,550,35.38109000582091,1,1
550,578,36.27732264101087,1,1
578,550,36.27732264101087,1,1
550,579,38.41182081078688,1,1
579,550,38.41182081078688,1,1
550,580,40.077136873783786,0,1
580,550,40.077136873783786,0,1
550,581,43.271141722861906,0,1
581,550,43.271141722861906,0,1
550,582,45.1044205483232,0,1
582,550,45.1044205483232,0,1
550,583,47.20975201163421,0,1
583,550,47.20975201163421,0,1
550,584,49.35962418819657,0,1
584,550,49.35962418819657,0,1
550,585,50.227044687100594,0,1
585,550,50.227044687100594,0,1
551,554,4.9147054845636475,1,1
554,551,4.9147054845636475,1,1
551,555,6.188785098870375,1,1
555,551,6.188785098870375,1,1
551,556,7.295207330843998,1,1
556,551,7.295207330843998,1,1
551,557,7.848373398354592,1,1
557,551,7.848373398354592,1,1
551,558,7.512870356927504,1,1
558,551,7.512870356927504,1,1
551,559,8.333098463356832,1,1
559,551,8.333098463356832,1,1
551,560,9.285003446418315,1,1
560,551,9.285003446418315,1,1
551,561,12.848178275537743,1,1
561,551,12.848178275537743,1,1
551,562,13.338437764595971,1,1
562,551,13.338437764595971,1,1
551,563,14.66390756244733,1,1
563,551,14.66390756244733,1,1
551,564,9.206013903965168,1,1
564,551,9.206013903965168,1,1
551,565,16.79996217257646,1,1
565,551,16.79996217257646,1,1
551,566,17.9526742576141,1,1
566,551,17.9526742576141,1,1
551,567,18.32491454277482,1,1
567,551,18.32491454277482,1,1
551,568,19.209693646698273,1,1
568,551,19.209693646698273,1,1
551,569,11.19698017324314,1,1
569,551,11.19698017324314,1,1
551,570,21.81631556885809,1,1
570,551,21.81631556885809,1,1
551,571,21.734416509306158,1,1
571,551,21.734416509306158,1,1
551,572,24.760101070068355,1,1
572,551,24.760101070068355,1,1
551,573,25.697006304237075,1,1
573,551,25.697006304237075,1,1
551,574,26.055459562249137,1,1
574,551,26.055459562249137,1,1
551,575,26.341016836864895,1,1
575,551,26.341016836864895,1,1
551,576,32.286926301523344,1,1
576,551,32.286926301523344,1,1
551,577,33.230301352831574,1,1
577,551,33.230301352831574,1,1
551,578,34.11782554618627,1,1
578,551,34.11782554618627,1,1
551,579,36.235737166504556,1,1
579,551,36.235737166504556,1,1
551,580,37.89470625298473,0,1
580,551,37.89470625298473,0,1
551,581,41.111703832363844,0,1
581,551,41.111703832363844,0,1
551,582,42.956951160435025,0,1
582,551,42.956951160435025,0,1
551,583,45.06803884128973,0,1
583,551,45.06803884128973,0,1
551,584,47.23634687399101,0,1
584,551,47.23634687399101,0,1
551,585,48.11110225301432,0,1
585,551,48.11110225301432,0,1
551,586,5.395020852601035,1,1
555,552,4.15348046823384,1,1
552,556,5.213700892839941,1,1
556,552,5.213700892839941,1,1
552,557,5.717116056194766,1,1
557,552,5.717116056194766,1,1
552,558,5.458421933123162,1,1
558,552,5.458421933123162,1,1
552,559,6.518655459525377,1,1
559,552,6.518655459525377,1,1
552,560,7.488039129171268,1,1
560,552,7.488039129171268,1,1
552,561,11.204175828681018,1,1
561,552,11.204175828681018,1,1
552,562,11.695568605245322,1,1
562,552,11.695568605245322,1,1
552,563,13.114687339010413,1,1
563,552,13.114687339010413,1,1
552,564,11.331343830278913,1,1
564,552,11.331343830278913,1,1
552,565,15.167731867355778,1,1
565,552,15.167731867355778,1,1
552,566,16.356528543673317,1,1
566,552,16.356528543673317,1,1
552,567,16.712346813060098,1,1
567,552,16.712346813060098,1,1
552,568,17.484457240646616,1,1
568,552,17.484457240646616,1,1
552,569,13.231891550341546,1,1
569,552,13.231891550341546,1,1
552,570,20.113928706247318,1,1
570,552,20.113928706247318,1,1
552,571,19.982559846025737,1,1
571,552,19.982559846025737,1,1
552,572,22.963495422082413,1,1
572,552,22.963495422082413,1,1
552,573,23.850777807023402,1,1
573,552,23.850777807023402,1,1
552,574,24.194529670981414,1,1
574,552,24.194529670981414,1,1
552,575,24.460892890489504,1,1
575,552,24.460892890489504,1,1
552,576,30.349777610387857,1,1
576,552,30.349777610387857,1,1
552,577,31.28625297155286,1,1
577,552,31.28625297155286,1,1
552,578,32.161807303073005,1,1
578,552,32.161807303073005,1,1
552,579,34.25668922998835,1,1
579,552,34.25668922998835,1,1
552,580,35.90649541517523,0,1
580,552,35.90649541517523,0,1
552,581,39.15235554854906,0,1
581,552,39.15235554854906,0,1
552,582,41.012172485738915,0,1
582,552,41.012172485738915,0,1
552,583,43.129719591019835,0,1
583,552,43.129719591019835,0,1
552,584,45.32018452080706,0,1
584,552,45.32018452080706,0,1
552,585,46.203639088279616,0,1
585,552,46.203639088279616,0,1
552,586,7.517838319623533,1,1
586,552,7.517838319623533,1,1
553,557,4.546881238827335,1,1
557,553,4.546881238827335,1,1
553,558,4.680138566324719,1,1
558,553,4.680138566324719,1,1
553,559,6.225561661408551,1,1
559,553,6.225561661408551,1,1
553,560,7.176852025784006,1,1
560,553,7.176852025784006,1,1
553,561,11.01133275312303,1,1
561,553,11.01133275312303,1,1
553,562,11.494418906582446,1,1
562,553,11.494418906582446,1,1
553,563,13.010761891603428,1,1
563,553,13.010761891603428,1,1
553,564,12.686764914665991,1,1
564,553,12.686764914665991,1,1
553,565,14.929286821546434,1,1
565,553,14.929286821546434,1,1
553,566,16.1522908901493,1,1
566,553,16.1522908901493,1,1
553,567,16.483480973386662,1,1
567,553,16.483480973386662,1,1
553,568,17.09594367094136,1,1
568,553,17.09594367094136,1,1
553,569,14.358385180792443,1,1
569,553,14.358385180792443,1,1
553,570,19.73867080124698,1,1
570,553,19.73867080124698,1,1
553,571,19.53817619431251,1,1
571,553,19.53817619431251,1,1
553,572,22.437566200459443,1,1
572,553,22.437566200459443,1,1
553,573,23.244419050602232,1,1
573,553,23.244419050602232,1,1
553,574,23.56324597758127,1,1
574,553,23.56324597758127,1,1
553,575,23.797115287362036,1,1
575,553,23.797115287362036,1,1
553,576,29.571345759028283,1,1
576,553,29.571345759028283,1,1
553,577,30.493439687906644,1,1
577,553,30.493439687906644,1,1
553,578,31.345323415144406,1,1
578,553,31.345323415144406,1,1
553,579,33.392899125412875,1,1
579,553,33.392899125412875,1,1
553,580,35.02231851262849,0,1
580,553,35.02231851262849,0,1
553,581,38.319457303046455,0,1
581,553,38.319457303046455,0,1
553,582,40.2037179499608,0,1
582,553,40.2037179499608,0,1
553,583,42.33052960925483,0,1
583,553,42.33052960925483,0,1
553,584,44.55727659990004,0,1
584,553,44.55727659990004,0,1
553,585,45.454581903258116,0,1
585,553,45.454581903258116,0,1
553,586,9.056591522200833,1,1
586,553,9.056591522200833,1,1
554,557,3.8788927543823637,1,1
554,558,4.373712038989307,1,1
558,554,4.373712038989307,1,1
554,559,6.2184361378082835,1,1
559,554,6.2184361378082835,1,1
554,560,7.116228284702508,1,1
560,554,7.116228284702508,1,1
554,561,10.948243192403062,1,1
561,554,10.948243192403062,1,1
554,562,11.417969872091973,1,1
562,554,11.417969872091973,1,1
554,563,12.986782703964828,1,1
563,554,12.986782703964828,1,1
554,564,13.775997749709457,1,1
564,554,13.775997749709457,1,1
554,565,14.787532079424206,1,1
565,554,14.787532079424206,1,1
554,566,16.026267843762003,1,1
566,554,16.026267843762003,1,1
554,567,16.33695641788886,1,1
567,554,16.33695641788886,1,1
554,568,16.827081149147645,1,1
568,554,16.827081149147645,1,1
554,569,15.312691631453955,1,1
569,554,15.312691631453955,1,1
554,570,19.465400201382966,1,1
570,554,19.465400201382966,1,1
554,571,19.214605616561585,1,1
571,554,19.214605616561585,1,1
554,572,22.04190910515693,1,1
572,554,22.04190910515693,1,1
554,573,22.786567468576745,1,1
573,554,22.786567468576745,1,1
554,574,23.085968054209896,1,1
574,554,23.085968054209896,1,1
554,575,23.295087593739588,1,1
575,554,23.295087593739588,1,1
554,576,28.971975769698552,1,1
576,554,28.971975769698552,1,1
554,577,29.88200518706869,1,1
577,554,29.88200518706869,1,1
554,578,30.715254353496732,1,1
578,554,30.715254353496732,1,1
554,579,32.72549773494668,1,1
579,554,32.72549773494668,1,1
554,580,34.33814794073786,0,1
580,554,34.33814794073786,0,1
554,581,37.6690841141645,0,1
581,554,37.6690841141645,0,1
554,582,39.56929967790686,0,1
582,554,39.56929967790686,0,1
554,583,41.70100019184192,0,1
583,554,41.70100019184192,0,1
554,584,43.952224835609854,0,1
584,554,43.952224835609854,0,1
554,585,44.85886920108442,0,1
585,554,44.85886920108442,0,1
554,586,10.248930675929074,1,1
586,554,10.248930675929074,1,1
555,559,5.592065182023543,1,1
559,555,5.592065182023543,1,1
555,560,6.402397207296654,1,1
560,555,6.402397207296654,1,1
555,561,10.15755344558915,1,1
561,555,10.15755344558915,1,1
555,562,10.609378916788673,1,1
562,555,10.609378916788673,1,1
555,563,12.212062561254754,1,1
563,555,12.212062561254754,1,1
555,564,15.148992210704975,1,1
564,555,15.148992210704975,1,1
555,565,13.892860396620993,1,1
565,555,13.892860396620993,1,1
555,566,15.138647561787016,1,1
566,555,15.138647561787016,1,1
555,567,15.429962021988258,1,1
567,555,15.429962021988258,1,1
555,568,15.815999272888197,1,1
568,555,15.815999272888197,1,1
555,569,16.70101320279701,1,1
569,555,16.70101320279701,1,1
555,570,18.44219878430986,1,1
570,555,18.44219878430986,1,1
555,571,18.153183797890662,1,1
571,555,18.153183797890662,1,1
555,572,20.92144244549118,1,1
572,555,20.92144244549118,1,1
555,573,21.622196419420483,1,1
573,555,21.622196419420483,1,1
555,574,21.908379447143048,1,1
574,555,21.908379447143048,1,1
555,575,22.101309576583915,1,1
575,555,22.101309576583915,1,1
555,576,27.715512425354866,1,1
576,555,27.715512425354866,1,1
555,577,28.618461261919727,1,1
577,555,28.618461261919727,1,1
555,578,29.441421110401585,1,1
578,555,29.441421110401585,1,1
555,579,31.432024958630965,1,1
579,555,31.432024958630965,1,1
555,580,33.03612666460764,0,1
580,555,33.03612666460764,0,1
555,581,36.38227322474504,0,1
581,555,36.38227322474504,0,1
555,582,38.289905562693676,0,1
582,555,38.289905562693676,0,1
555,583,40.42350088747881,0,1
583,555,40.42350088747881,0,1
555,584,42.68680331203076,0,1
584,555,42.68680331203076,0,1
555,585,43.59816515634574,0,1
585,555,43.59816515634574,0,1
555,586,11.563959572741508,1,1
586,555,11.563959572741508,1,1
556,559,5.274045126845238,1,1
559,556,5.274045126845238,1,1
556,560,5.96705061148303,1,1
560,556,5.96705061148303,1,1
556,561,9.576727050511568,1,1
561,556,9.576727050511568,1,1
556,562,10.006708150036154,1,1
562,556,10.006708150036154,1,1
556,563,11.627589819046765,1,1
563,556,11.627589819046765,1,1
556,564,16.31181688224828,1,1
564,556,16.31181688224828,1,1
556,565,13.185498587463426,1,1
565,556,13.185498587463426,1,1
556,566,14.432158016041814,1,1
566,556,14.432158016041814,1,1
556,567,14.704294644762802,1,1
567,556,14.704294644762802,1,1
556,568,14.991968516509099,1,1
568,556,14.991968516509099,1,1
556,569,17.877760066630273,1,1
569,556,17.877760066630273,1,1
556,570,17.6001285506669,1,1
570,556,17.6001285506669,1,1
556,571,17.276456610080665,1,1
571,556,17.276456610080665,1,1
556,572,19.98593187719802,1,1
572,556,19.98593187719802,1,1
556,573,20.645799306396444,1,1
573,556,20.645799306396444,1,1
556,574,20.919656904452328,1,1
574,556,20.919656904452328,1,1
556,575,21.097674042415196,1,1
575,556,21.097674042415196,1,1
556,576,26.65226219291713,1,1
576,556,26.65226219291713,1,1
556,577,27.54861452051627,1,1
577,556,27.54861452051627,1,1
556,578,28.362222938267724,1,1
578,556,28.362222938267724,1,1
556,579,30.33507399034985,1,1
579,556,30.33507399034985,1,1
556,580,31.931412746698197,0,1
580,556,31.931412746698197,0,1
556,581,35.290233011415495,0,1
581,556,35.290233011415495,0,1
556,582,37.203993723792614,0,1
582,556,37.203993723792614,0,1
556,583,39.33891143638827,0,1
583,556,39.33891143638827,0,1
556,584,41.61231817623238,0,1
584,556,41.61231817623238,0,1
556,585,42.527620130921974,0,1
585,556,42.527620130921974,0,1
556,586,12.685062081046352,1,1
586,556,12.685062081046352,1,1
557,560,4.039249682800012,1,1
557,561,7.598716996967317,1,1
561,557,7.598716996967317,1,1
557,562,8.028789759359752,1,1
562,557,8.028789759359752,1,1
557,563,9.649444750865204,1,1
563,557,9.649444750865204,1,1
557,564,17.048273021042338,1,1
564,557,17.048273021042338,1,1
557,565,11.228667685883307,1,1
565,557,11.228667685883307,1,1
557,566,12.475649642403397,1,1
566,557,12.475649642403397,1,1
557,567,12.755019090538436,1,1
567,557,12.755019090538436,1,1
557,568,13.098518733047642,1,1
568,557,13.098518733047642,1,1
557,569,18.867961045115607,1,1
569,557,18.867961045115607,1,1
557,570,15.721344726199474,1,1
570,557,15.721344726199474,1,1
557,571,15.428623334568773,1,1
571,557,15.428623334568773,1,1
557,572,18.20399653922182,1,1
572,557,18.20399653922182,1,1
557,573,18.922058291845527,1,1
573,557,18.922058291845527,1,1
557,574,19.21587140881204,1,1
574,557,19.21587140881204,1,1
557,575,19.41987304283939,1,1
575,557,19.41987304283939,1,1
557,576,25.0990086856035,1,1
576,557,25.0990086856035,1,1
557,577,26.011956116370794,1,1
577,557,26.011956116370794,1,1
